IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_658,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_114,PKA_260_ENG,PKA_260_EXP,MUT_RPS6KB2,MUT_RPS6KB2_EXP,PWY_R_HSA_1643685_CSV,PWY_R_HSA_170834_EXP,GO_0030325,GO_0061024,SFAM_DYRK1_EXP,SFAM_FJ_EXP,SFAM_NuaK,CLS_Histology_subtype_1_mixed_carcinoma,EXP_SBK2,EXP_ACVR2B,EXP_SBK1,EXP_STK10,EXP_MYO3B,EXP_STK19,PKA_137_CSV_X_Fingerprint_576,PKA_137_EXP_X_Fingerprint_576,PKA_137_X_Fingerprint_576,PKA_251_ENG_X_Fingerprint_644,PKA_251_POL_X_Fingerprint_644,PKA_260_EXP_X_Fingerprint_611,PKA_85_EXP_X_Fingerprint_611,PKA_93_EXP_X_Fingerprint_644,PKA_93_X_Fingerprint_644,EXP_CSNK1E_X_EXP_CEP135,EXP_CSNK1E_X_EXP_UTP3,EXP_FGFR2_X_EXP_EPN3,EXP_FGFR2_X_EXP_NCAM1,EXP_MAP2K2_X_EXP_HRAS,EXP_MAP2K2_X_EXP_YWHAH,EXP_MAPK8_X_EXP_ATF3,EXP_MAPK8_X_EXP_CRK,EXP_MAPK8_X_EXP_GNA15,EXP_MAPK8_X_EXP_HSP90AA1,EXP_MAPK8_X_EXP_TNFRSF1A,EXP_MAPKAPK3_X_EXP_TNRC6C,EXP_STRADB_X_EXP_PRKAB1,EXP_SYK_X_EXP_SNCA,EXP_SYK_X_EXP_TLR4,REC_R_HSA_3228469_EXP_X_REC_R_HSA_6802934_EXP,REC_R_HSA_3228469_X_REC_R_HSA_6802932,GO_0003007_X_GO_0007268,GO_0010629_X_GO_0048015,GO_0036289_EXP_X_GO_0060999_EXP,Predicted IC50,Validation
6.824311,1480374,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,1,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.909840205,2.8942232905,0,0,0,0,0,0,0,0,0,31.221869283,60.613449229,14.225854782,12.938810594,40.542353927,66.941254828,15.576535623,31.28690763,14.61326707,35.499575542,18.938639034,19.977946617,17.144634283,18.262185327,16.96258755,0,0,0,0,0,5.762787322,1
1.105429,1240222,273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0463011526,0,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.8405338431,2.7729221642,0,0,0,0,0,0,0,0,0,41.657284004,65.405185252,15.322348092,15.581597434,52.777462207,84.611056888,14.111978523,34.237892322,14.421658358,38.09711766,21.972190915,25.064521664,18.650208152,13.541443154,9.7550828004,0,0,0,0,0,1.120568651,9
-2.268474,909255,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.837676,0,0,0,0,0,0,0,3.3129546136,6.9509191235,5.4712266825,4.368917224,2.8784191605,2.6560329634,0.797912,7.4366576417,1,0,0,0,0,0,0,41.287302194,74.609952758,12.910505264,12.777033074,67.421001986,91.457337647,15.839725262,31.811609138,15.029311573,37.507171019,19.749833885,27.393544077,23.216505743,10.643412689,9.0483698419,0,0,0,0,0,-2.495287265,7
-1.83316,1480372,273,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.9690521424,2.7106163821,0,0,0,0,0,0,0,0,0,40.059776591,51.285009684,15.161552209,13.935436899,49.287036428,70.740368611,14.571385351,32.683862497,15.038892026,44.074886824,25.936226412,28.67031482,13.97623553,17.207321666,15.169370678,0,0,0,0,0,0.9062936996,9
4.930392,905959,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,3.9852018499,2
-0.855702,924186,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.8876504926,2.5640997749,0,0,0,0,0,0,0,0,0,39.481129847,64.864062518,9.6336058683,11.749199939,55.735329281,75.675143533,16.93644073,42.117697825,17.948547405,55.990240354,33.50632258,23.450478127,22.678765651,14.086300784,10.506280606,0,0,0,0,0,-0.825165057,10
3.70191,909257,1052,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,3.216580405,8
0.314564,905969,158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.7986059726,2.5870349309,0,0,0,0,0,0,0,0,0,34.812926765,57.721494437,11.5710735,11.092541822,55.447959676,75.223082284,13.180262217,28.661107326,14.945345091,41.535583174,21.591364546,26.252240055,26.954683479,12.957015109,13.14439252,0,0,0,0,0,2.3671854637,9
3.066567,911905,199,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,2.927028738,3.6678564513,0,0,0,0,0,0,0,0,0,33.112444715,53.649031495,13.054192819,14.505605268,43.593866675,64.240688456,13.361406539,29.1745288,13.35496538,30.611119308,15.282543488,22.651262539,20.67731436,22.28138031,13.03771562,0,0,1,0,0,3.6513108698,4
2.468974,909699,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4634369571,0,0,4.0245507019,4.7294591102,4.9914223519,3.6707155881,2.8903034007,3.0463296161,0,0,0,0,0,0,0,0,0,29.756017949,64.060377609,13.259083497,13.573163989,49.179323484,72.734472057,17.107489967,28.275372905,15.753702232,48.978007051,24.965047538,23.335915947,24.480506542,22.875186179,19.220868616,0,0,0,0,0,1.3845228811,2
2.270368,906852,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.421447,0,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7380013902,2.7166409539,0,0,0,0,0,0,0,0,0,39.100227458,62.275915198,11.131727834,11.228741906,68.5834949,79.502857744,13.427176948,30.901598569,19.347426062,40.313038926,23.063913496,25.904008715,25.513378525,12.375184833,12.169201838,0,0,0,0,0,1.3957537145,2
4.575841,1240128,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.751916,0,0,0,0,0,0,0,3.7134493439,4.6486433566,3.821794092,4.333966068,2.8383943943,2.5466618141,0,0,0,0,0,0,0,0,0,36.430229823,67.652922267,9.6339418627,9.6347482387,48.0970981,72.286097176,15.159800286,32.98322865,14.372840154,44.609758797,22.945888818,23.886545611,22.151758061,20.38261588,9.1415663813,0,0,0,0,0,4.1628709911,2
5.596207,909753,345,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,2.9046160517,3.029959901,0,0,0,0,0,0,0,0,0,30.802673611,63.327245816,9.9681124709,10.647625573,53.296184887,74.426208021,18.115256716,40.225925748,15.907613342,44.578687395,21.598566144,27.473178586,21.316831921,19.991480194,17.318464183,0,0,0,0,0,5.3665878739,1
4.406919,1240222,249,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3.0463011526,0,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.8405338431,2.7729221642,0,0,0,0,0,0,0,0,0,41.657284004,65.405185252,15.322348092,15.581597434,52.777462207,84.611056888,14.111978523,34.237892322,14.421658358,38.09711766,21.972190915,25.064521664,18.650208152,13.541443154,9.7550828004,0,0,0,0,0,3.5647729646,5
3.985872,905969,1042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.7986059726,2.5870349309,0,0,0,0,0,0,0,0,0,34.812926765,57.721494437,11.5710735,11.092541822,55.447959676,75.223082284,13.180262217,28.661107326,14.945345091,41.535583174,21.591364546,26.252240055,26.954683479,12.957015109,13.14439252,0,0,0,0,0,3.4036699217,7
0.775259,1480374,1010,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.239,4.7159664778,0,0,0,0,0,0,0,0,0,1,3.2164318631,3.9668787496,7.3168549611,3.5548584686,2.909840205,2.8942232905,0,0,0,0,0,0,0,0,0,31.221869283,60.613449229,14.225854782,12.938810594,40.542353927,66.941254828,15.576535623,31.28690763,14.61326707,35.499575542,18.938639034,19.977946617,17.144634283,18.262185327,16.96258755,0,0,0,0,0,1.1547250836,10
5.331556,1480364,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.3235198815,4.2247869132,5.7699520212,3.4614934092,2.835256713,3.173432373,0,0,0,0,0,0,0,0,0,33.653552185,55.763794702,18.337630031,13.053424639,44.864167174,61.662564378,13.367334082,27.706814038,14.632358504,34.805527702,20.924553968,20.09006142,16.714355405,33.316452792,23.44795866,0,0,0,1,0,5.7995475802,5
4.946489,906852,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.421447,0,0,0,0,0,0,0,3.3876790599,3.8681552992,5.9578128237,5.2496082754,2.7380013902,2.7166409539,0,0,0,0,0,0,0,0,0,39.100227458,62.275915198,11.131727834,11.228741906,68.5834949,79.502857744,13.427176948,30.901598569,19.347426062,40.313038926,23.063913496,25.904008715,25.513378525,12.375184833,12.169201838,0,0,0,0,0,5.1793781903,1
2.329877,924186,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3690298436,3.8872657462,3.545877129,5.0010666118,2.8876504926,2.5640997749,0,0,0,0,0,0,4.8188387322,0,0,39.481129847,64.864062518,9.6336058683,11.749199939,55.735329281,75.675143533,16.93644073,42.117697825,17.948547405,55.990240354,33.50632258,23.450478127,22.678765651,14.086300784,10.506280606,0,0,0,0,0,1.3844003875,1
2.146098,905959,1029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5536610171,4.0620910851,3.5693391534,4.4666638184,2.948374485,3.1097863985,0,0,0,0,0,0,0,0,0,36.316931634,63.56470383,10.527255123,10.886398883,63.830990495,75.34835464,18.205995767,30.431226965,14.215332011,40.465015768,29.875239762,25.816329649,20.760402844,17.881405272,14.664554073,0,0,0,0,0,3.1413239391,10
1.903062,1480372,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2954766953,4.3574387278,4.5832952234,4.3429367682,2.9690521424,2.7106163821,0,0,0,0,0,0,0,0,0,40.059776591,51.285009684,15.161552209,13.935436899,49.287036428,70.740368611,14.571385351,32.683862497,15.038892026,44.074886824,25.936226412,28.67031482,13.97623553,17.207321666,15.169370678,0,0,0,0,0,1.942373531,9
5.362889,905933,329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.861,6.5545862821,0,0,0,0,0,0,4.0550872099,0,0,0,3.2581508771,4.3425414385,5.7679167725,3.5922414072,3.1513899199,3.1755934124,0,0,0,0,0,0,0,0,0,29.33881711,56.057876423,16.86998396,17.701008291,44.330248574,64.796202595,14.572909962,32.156385222,14.966376467,49.481181446,22.612764884,22.314591415,14.053581039,28.412466608,21.608209505,0,0,0,0,0,5.4645006742,4
2.554771,905990,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.316716036,4.7301667258,4.2776253048,3.5996860333,3.2193720915,3.0115798512,0,0,0,0,0,0,0,0,0,37.678087984,57.518972533,15.015941855,16.764279158,47.024205049,74.430271226,20.961698252,34.7982297,16.746580489,50.353512292,23.469900946,22.337452878,17.781933801,19.631572448,14.541564161,0,0,0,0,0,2.433347991,10
3.138767,911905,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.4552507297,4.9238865903,4.2711638623,4.7982585138,2.927028738,3.6678564513,0,0,0,0,0,0,0,0,0,33.112444715,53.649031495,13.054192819,14.505605268,43.593866675,64.240688456,13.361406539,29.1745288,13.35496538,30.611119308,15.282543488,22.651262539,20.67731436,22.28138031,13.03771562,0,0,1,0,0,3.0494075598,5
4.700169,1240222,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0463011526,0,0,0,3.4589596577,5.2334265061,5.1158535612,4.6776584622,2.8405338431,2.7729221642,0,0,0,0,0,0,0,0,0,41.657284004,65.405185252,15.322348092,15.581597434,52.777462207,84.611056888,14.111978523,34.237892322,14.421658358,38.09711766,21.972190915,25.064521664,18.650208152,13.541443154,9.7550828004,0,0,0,0,0,5.2383706947,8
6.64167,1240199,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,3.4109003851,2.8998379484,0,0,0,0,0,0,0,0,0,25.005538253,42.236078964,21.164671119,19.288029035,39.599832267,61.363276542,11.5328842,23.343498377,14.715850217,37.508227619,16.063254209,18.776435307,15.982072018,39.921651632,20.15831621,0,0,1,1,22.100522159,6.9369450625,5
2.431326,909753,185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,2.9046160517,3.029959901,0,0,0,0,0,0,0,0,0,30.802673611,63.327245816,9.9681124709,10.647625573,53.296184887,74.426208021,18.115256716,40.225925748,15.907613342,44.578687395,21.598566144,27.473178586,21.316831921,19.991480194,17.318464183,0,0,0,0,0,2.2480989554,5
3.451346,949090,1219,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1787746328,4.0935328885,7.3058377729,3.8098116974,3.2280456164,2.9994691853,0,0,0,0,0,0,0,0,0,35.754883406,55.232621845,16.016442672,19.773926739,43.316083283,67.024079725,12.910105733,26.171566199,12.334390248,31.74950246,15.934624872,21.347933849,19.381499255,37.497374693,18.422731512,0,0,0,0,0,2.8937366899,9
-3.605517945,1240200,1032,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.862706558,0,0,0,0,0,0,1,0,3.5651701742,4.9298902813,5.1298597287,4.0102156211,2.9186720559,2.6789317833,0,0,0,0,0,0,0,0,0,32.06160801,61.716945744,14.236685723,13.090805212,45.518070169,68.901560859,16.647075999,35.168233053,15.071942009,46.842357813,22.581580073,28.609539066,29.525746803,21.047031398,16.802141734,0,0,0,0,0,-0.740846163,8
6.763222,1240199,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1631374096,3.7517682175,5.9242505147,3.9006735877,3.4109003851,2.8998379484,0,0,0,0,0,0,0,0,0,25.005538253,42.236078964,21.164671119,19.288029035,39.599832267,61.363276542,11.5328842,23.343498377,14.715850217,37.508227619,16.063254209,18.776435307,15.982072018,39.921651632,20.15831621,0,0,1,1,22.100522159,5.7552804679,6
4.163999,909257,1039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.133484,3.3996797735,0,0,0,4.2759125266,0,0,3.6442235877,4.7384835651,5.0233846971,4.333591723,2.866664262,2.7617218535,0,0,0,0,0,0,0,0,0,38.498717063,65.911753054,13.198824896,13.417873173,46.208017615,69.005615229,16.376386404,31.684628676,13.177787221,45.362438605,22.339601946,27.117576767,20.555214972,11.725012236,10.136972142,0,0,0,0,0,4.3347977045,5
3.9278,1480360,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8817219188,2.8522580196,0,0,0,0,0,0,0,0,0,42.841958695,63.027955405,9.7308042125,12.787292162,54.166590828,81.471854216,15.39008892,28.454523902,16.130489808,38.501371537,24.76802426,24.546406217,16.327873418,11.309215664,12.329424114,0,0,0,0,0,1.9650637087,8
3.791323,905969,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834993,6.585708637,0,0,0,0,0,0,3.333628637,4.5371134834,4.7581645028,4.8905624226,2.7986059726,2.5870349309,0,0,0,0,0,0,0,0,0,34.812926765,57.721494437,11.5710735,11.092541822,55.447959676,75.223082284,13.180262217,28.661107326,14.945345091,41.535583174,21.591364546,26.252240055,26.954683479,12.957015109,13.14439252,0,0,0,0,0,3.0267752753,3
1.662248,1480360,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.4693952925,3.9616000565,4.0304990539,4.2804118829,2.8817219188,2.8522580196,0,0,0,0,0,0,0,0,0,42.841958695,63.027955405,9.7308042125,12.787292162,54.166590828,81.471854216,15.39008892,28.454523902,16.130489808,38.501371537,24.76802426,24.546406217,16.327873418,11.309215664,12.329424114,0,0,0,0,0,0.4380949724,8
-0.110469,909753,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.779334,0,0,0,0,0,0,0,3.3646310445,4.3344311893,5.3817489277,3.5801617418,2.9046160517,3.029959901,0,0,0,0,0,0,0,0,0,30.802673611,63.327245816,9.9681124709,10.647625573,53.296184887,74.426208021,18.115256716,40.225925748,15.907613342,44.578687395,21.598566144,27.473178586,21.316831921,19.991480194,17.318464183,0,0,0,0,0,0.2474749651,4
