IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_824,Fingerprint_822,Fingerprint_819,Fingerprint_813,Fingerprint_797,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,REC_R_HSA_141409_EXP,GO_0030878_EXP,CLS_average_ploidy,PKA_105_CSV_X_Fingerprint_826,PKA_162_CSV_X_Fingerprint_644,PKA_197_ENG_X_Fingerprint_818,PKA_217_ASA_X_Fingerprint_826,EXP_NEK6_X_EXP_NUP37,EXP_NEK6_X_EXP_TOP2A,EXP_STK16_X_EXP_PEPD,GO_0043114_X_GO_0045785,Predicted IC50,Validation
0.777479,909735,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,1.3075024481,9
2.710804,910691,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.1352047562,9
3.041136,910781,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,2.1985096622,5
3.952448,924187,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.1294204316,7
1.026808,930082,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,1.9884705537,10
3.529296,1240127,1019,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,3.1555928834,2
1.015938,907000,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,0.9997672766,5
1.612173,907051,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,0.9897494498,4
0.507245,908130,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,0.9789639683,2
1.986344,909735,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.3507509991,3
2.257796,910691,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,2.4303961337,7
-0.136116,910781,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0.753089,0,0,45.19196344,55.651077717,43.758496497,0,0.4657833737,5
4.525731,924187,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.7228144881,4
1.440592,930082,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,1.0688104107,2
1.120462,1240127,1021,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,2,8.7835949774,0,3.6815714119,0,1.551295,0,0,52.388912122,65.402407281,61.176622162,0,1.129212493,9
-1.725541,907000,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,-0.577336561,5
-0.00008,907051,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,0.2692995093,5
-0.973329,908130,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,-1.225504634,7
-2.269836,909735,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,-1.689091147,3
-1.235783,910691,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,-1.16913784,7
-0.12977,910781,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,-1.368702319,7
0.580885,924187,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.6538065824,6
0.756653,930082,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,0.2973022071,8
-1.136451,1240127,1022,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,-1.465876798,6
2.995369,907000,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.4881184817,6
2.142209,907051,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.5874767037,8
2.281117,908130,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.3813197515,8
1.436403,909735,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,4.1997936789,1
3.58385,910691,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.1447333108,7
2.896155,910781,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,2.4558505494,9
2.802337,924187,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.2666648203,3
2.010552,930082,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,2.3361541745,6
1.795173,1240127,1023,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,2.7163078502,6
-0.221813,907000,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,-0.851495745,3
-1.195026,907051,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,-1.179211123,8
-2.125822,908130,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,-1.346629657,10
-0.979359,909735,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,-1.236117826,5
-0.230181,910691,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,0.6757621892,1
-0.064063,910781,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,4.8081334031,5.5312781323,2.1709069768,0,0,-5.21,0,45.19196344,55.651077717,43.758496497,0,0.2517122672,9
0.267766,924187,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,0.443113069,8
-2.867751,930082,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,6.9632637271,2.0219194553,0,0,-3.859,0,44.207092676,52.82105596,36.521333326,1,-2.005185461,1
0.56637,1240127,1024,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,2,8.7835949774,0,3.6815714119,0,0,2.894,0,52.388912122,65.402407281,61.176622162,0,0.9323169329,10
4.604807,907000,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.85375917,4
4.208199,907051,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.7344608848,7
5.10255,908130,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.7223446975,1
4.510229,909735,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,4.4519291253,6
4.779059,910691,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,5.7760392676,1
4.535715,910781,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,4.7269955206,8
5.194026,924187,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,5.7810765386,10
4.83958,930082,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,4.4730584746,5
5.751624,1240127,1025,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,5.4078068619,9
2.995369,907000,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,3.6702270953,3
3.058578,907051,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.1033806686,3
3.482232,908130,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.7436459589,4
2.484594,909735,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.8139548091,8
2.854034,910691,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.9783734734,6
3.465393,910781,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.8081334031,5.5312781323,2.1709069768,0,0,0,0,45.19196344,55.651077717,43.758496497,0,3.3248926545,8
4.361749,924187,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.1635858192,3
3.185005,930082,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,6.9632637271,2.0219194553,0,0,0,0,44.207092676,52.82105596,36.521333326,1,3.557820741,4
4.142186,1240127,1028,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.1489382419,1
2.381884,907000,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.3667485729,7
3.301308,907051,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,3.1537438843,6
2.521767,908130,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.3645590616,8
3.121682,909735,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.8183050503,2
2.639574,910691,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,2.9611053731,8
4.052295,924187,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.8123244348,1
4.023033,1240127,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,3.9558995851,2
1.084317,1240174,1029,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,2.320834753,10
3.431554,907000,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,3.8646707787,9
3.746255,907051,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,3.6860047315,1
3.866298,908130,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,3.797018116,7
4.163922,909735,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,3.64434784,7
4.043123,910691,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.3920210036,6
4.857058,924187,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.3165823806,10
4.393287,1240127,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,4.1467636561,8
2.841715,1240174,1030,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.2130433126,7
2.323612,907000,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.5710958684,3
1.178101,907051,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,1.5081453207,2
1.748846,908130,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.0861916143,1
1.711789,909735,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,0.325662474,1
2.508123,910691,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,2.6008187952,6
4.407612,924187,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.3255770087,1
1.931691,1240127,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,2.3315274498,2
2.646598,1240174,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,2.304386621,10
2.290295,907000,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.6125247853,4
1.75986,907051,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.7991970203,9
1.783051,908130,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,2.0045541825,3
2.213584,909735,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,2.7872196309,10
2.794118,910691,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,3.0551067837,10
3.451416,924187,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,3.5118962257,3
4.142186,1240127,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,3.33368156,9
2.527433,1240174,1038,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,1.1203876204,5
3.820183,907000,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,3.8793439942,6
4.607106,907051,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,5.3610206149,9
3.596006,908130,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.3081344212,3
3.838728,909735,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,4.2550486017,5
4.96981,910691,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.8058747717,6
6.012056,924187,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,5.954103081,9
5.75081,1240127,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,5.5733605436,8
4.343041,1240174,1039,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.5598874951,10
4.370242,907000,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.2007089861,6
4.860016,907051,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,4.5460628323,4
4.450313,908130,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.1329562913,2
3.287552,909735,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,3.0277786634,9
4.616023,910691,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2.2577327546,0,0.808713,0,0,32.241780835,41.709816752,45.896881096,0,4.7633283777,7
4.418049,924187,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.7994600703,9
4.39356,1240127,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,2,8.7835949774,0,3.6815714119,0,1.551295,2.894,0,52.388912122,65.402407281,61.176622162,0,4.3621967477,5
4.017774,1240174,1042,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.860348444,4
4.084627,907000,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,4.0160118073,2
4.898513,907051,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,5.0342249086,1
3.983327,908130,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,4.0133637436,5
4.19322,909735,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,4.0285887941,2
5.014256,910691,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,4.5976730092,8
5.368347,924187,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,4.8782523302,2
5.04665,1240127,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,8.7835949774,0,3.6815714119,0,0,0,0,52.388912122,65.402407281,61.176622162,0,5.3752847782,3
3.374214,1240174,1043,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,3.9531159102,8
0.773926,907000,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,1.7067980847,6
1.57385,907051,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,1.6213018646,7
2.32165,908130,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,1.564310881,7
0.528369,909735,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,14.449119202,1.9784991522,0,0,0,0,28.014721682,33.109989902,38.06197215,2,1.7365923045,2
2.805871,910691,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,2.2577327546,0,0,0,0,32.241780835,41.709816752,45.896881096,0,2.5481481258,9
3.530317,924187,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,4.7143561173,0,2.6533508085,0,0,0,0,44.944235549,53.031920022,66.260411153,0,2.0759721742,7
3.995363,1240127,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2,8.7835949774,0,3.6815714119,0,0,2.894,0,52.388912122,65.402407281,61.176622162,0,3.65729717,4
0.890941,1240174,1046,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,4.2286055327,0,1.931980783,0,0,0,0,49.824019647,65.220437023,49.770148906,0,1.0842650873,4
2.129866,907000,1049,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0060246273,0,0,0,0,46.511494911,53.978551127,41.164206969,0,2.0589057682,6
2.598934,907051,1049,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,2,8.9210509035,0,3.4323658044,0,0,0,0,61.728975551,66.532800514,50.940437967,0,2.5289119885,5
0.40133,908130,1049,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1.9667921549,0,0,0,0,46.079526653,58.893869828,42.577808838,0,0.6808211859,9
