IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_828,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,GO_0001756,GO_0030336_EXP,GO_0038083_CSV,GO_0048812_EXP,EXP_IRAK3,EXP_DYRK2,EXP_BRD4,EXP_CLK4,Predicted IC50,Validation
3.942228,930297,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,3.7516442815,4
4.284013,930298,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,4.1020844927,2
2.48759,946357,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,2.998295836,3
2.454391,1298134,1013,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,3.320752843,6
2.871859,687505,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,2.5036815337,3
1.775422,687506,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,3.2505339831,1
2.624462,724839,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,2.3070843634,3
2.871922,906824,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,2.3683928149,1
2.97792,906843,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.1598521037,6
2.596193,907068,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.1718993521,8
3.662708,930297,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,3.3671437423,10
4.037983,930298,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,3.4749681883,7
1.739672,946357,1015,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,2.2751808796,5
-0.812389,687505,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,1.0612506108,7
0.170651,687506,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,1.5582833622,5
-1.619369,724839,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,0.3202607872,6
-0.829439,906824,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,-0.460002792,4
0.98617,906843,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,1.5873402968,5
2.925975,907068,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,1.4646334496,4
3.85113,930297,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,2.4831362966,6
3.373109,930298,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,2.5033200193,5
2.493211,946357,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,1.3934569153,9
1.560269,1240212,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,0.8312434583,7
1.422156,1298134,1019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,0.9484608085,7
1.719421,687505,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,1.9855258213,2
0.616808,687506,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,1.9823267672,3
1.033058,906824,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,2.5026615941,1
2.186612,906843,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,1.8537802438,9
2.958064,907068,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,2.1350146136,9
2.122911,930297,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,1.8105211411,4
2.376327,930298,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,1.8021517375,4
0.789036,946357,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,1.8210014133,8
1.773051,1240212,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,1.8564038092,4
0.515284,1298134,1021,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,1.8023697338,3
-1.985869,687505,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,-1.715841966,4
-2.55886,687506,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,-0.881175626,2
-3.130332,724839,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,-1.315905245,1
-2.180316,906824,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,-2.284969073,8
-0.319864,906843,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,-0.740681523,7
-0.627223,907068,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,-0.933254585,3
-0.024071,930297,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,-0.502312187,8
-0.263989,930298,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,-0.200268137,1
-1.230573,946357,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,-1.70819002,1
-0.845847,1240212,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,-1.309517312,5
-0.462208,1298134,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,-0.935754396,7
2.129167,687505,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,1.4001045285,10
1.098656,687506,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,1.9208720838,1
-1.578047,724839,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,0.3863636892,7
1.167919,906824,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,1.0699045247,9
1.956468,906843,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,1.0797746784,4
1.4236,907068,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,1.5436852388,1
1.102668,930297,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,1.7854693711,6
1.804576,930298,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,2.2794028027,2
2.860309,946357,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,1.7580255149,2
2.13112,1240212,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,1.1226397039,1
1.540105,1298134,1023,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,1.4219852547,9
-0.55637,687505,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,-0.865741699,5
-1.383121,687506,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,-0.701201286,8
-0.316577,724839,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,-1.054069585,8
-1.900542,906824,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,-1.702204442,8
0.124504,906843,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,-0.44330339,10
-0.812626,907068,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,-0.697414076,10
0.519061,930297,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,-0.283190805,9
-1.464638,930298,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,-0.101723293,6
-1.293987,946357,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,-0.43308476,9
-0.923609,1240212,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,-1.0369675,9
-0.655991,1298134,1024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,-0.68524133,4
4.8519,687505,1025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,4.1972017959,5
5.064622,906824,1025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,5.0522481042,1
4.700571,907068,1025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,5.3880221697,2
5.358259,930297,1025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,5.6978656022,2
4.888994,930298,1025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,5.7319769023,1
4.455939,946357,1025,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,5.1347288138,8
3.21599,687505,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,3.0492431691,10
3.591184,687506,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,3.7344720953,10
3.878063,724839,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,3.968731276,8
2.886614,906824,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,3.5129432591,2
2.356764,906843,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,2.9852665771,5
3.356519,907068,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.7245036401,4
3.939596,930297,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,4.4349924208,5
4.263225,930298,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,4.4572086609,6
2.751106,946357,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,2.6448782267,8
3.150185,1240212,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,2.9602665703,8
2.299105,1298134,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,3.0879739833,5
2.45424,687505,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,3.1282720904,7
3.268336,687506,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,3.1659441013,3
1.155211,724839,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,1.8822716387,5
3.078867,906824,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,3.077692753,3
2.819138,906843,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.0215814177,1
2.857531,907068,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.2215454858,7
2.337441,930297,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,2.6502666844,2
4.08747,930298,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,2.4720024241,8
2.688641,946357,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,2.7697310084,2
1.850171,1240212,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,2.8979593479,4
2.021837,1298134,1029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,2.3253288595,8
4.16567,687505,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,3.8897623364,8
3.772761,687506,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,4.295827162,4
5.247524,724839,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,3.7368213915,2
4.00212,906824,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,3.7099869949,8
2.640365,906843,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,3.7007289443,6
3.827687,907068,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,3.9803933221,5
5.551666,930297,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,4.1812198386,6
4.13003,930298,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,4.7875620633,2
3.546892,946357,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,6.2627220056,3.1976712244,6.7697619897,5.6306040107,4.3199920145,4.1630157679,8
3.52201,1240212,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,3.0190340375,3.1566702035,5.2108138675,5.687384494,4.289766208,3.7346055721,9
4.611177,1298134,1030,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,4.4140067546,0,4.4140067546,3.2231998158,5.4952313001,5.2675923994,4.2722922836,3.9601774747,6
3.079739,687505,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.3782014768,0,7.0687721079,3.0252558276,6.6363806994,5.6090773638,4.0956815638,0.1244129655,4
2.967237,687506,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.4793992429,5.2554457241,5.4320796759,4.6666178059,1.5364972164,7
2.831384,724839,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.360734,4.3973425789,3.9570779615,5.247507449,5.4131136837,4.7921021671,0.7256909836,3
1.665931,906824,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6.3018233858,0,6.3018233858,2.9956604313,6.5237035912,5.9173867453,4.2166412836,0.0576292799,10
0.834053,906843,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.795511,0,2.9478359226,6.0368150831,5.5199455439,4.3011066714,0.7471791712,1
1.919281,907068,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4.075339393,3.6321368395,5.2321305576,5.6125055083,4.4088529342,0.8470448601,5
3.561716,930297,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.578774,0,4.8521131365,4.9079055785,5.3820524088,4.187053606,2.4987240009,2
2.523582,930298,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.719697,0,4.2284266226,4.8693220572,5.0044916562,5.2681201777,2.1902340075,1
